item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
1,fire hydrant,prepositional,a,a,match,0.30128416419029236,imagebind,winter2012/e1
2,bike,prepositional,a,a,match,0.943966805934906,imagebind,winter2012/e1
3,bowling ball,prepositional,a,a,match,0.5794961452484131,imagebind,winter2012/e1
4,chair,prepositional,a,a,match,0.47690507769584656,imagebind,winter2012/e1
5,police car,prepositional,a,a,match,0.5884041786193848,imagebind,winter2012/e1
6,racing car,prepositional,a,a,match,0.9999269247055054,imagebind,winter2012/e1
7,stop sign,prepositional,a,a,match,0.8950904011726379,imagebind,winter2012/e1
8,no-smoking sign,prepositional,a,a,match,0.6731509566307068,imagebind,winter2012/e1
9,lawn-mower,prepositional,a,a,match,0.6525381207466125,imagebind,winter2012/e1
10,basketball,prepositional,a,a,match,0.9952943921089172,imagebind,winter2012/e1
11,water dispenser,prepositional,a,a,match,0.8560912609100342,imagebind,winter2012/e1
12,Harley Davidson,prepositional,a,a,match,0.9944416880607605,imagebind,winter2012/e1
13,Coke can,prepositional,a,a,match,0.6183812618255615,imagebind,winter2012/e1
14,sunflower,prepositional,a,a,match,0.546280562877655,imagebind,winter2012/e1
15,park bench,prepositional,a,a,match,0.9404829740524292,imagebind,winter2012/e1
16,wheelchair,prepositional,a,a,match,0.2886262834072113,imagebind,winter2012/e1
1,door,landmark,a,a,match,0.20822042226791382,imagebind,winter2012/e1
2,cabinet,landmark,a,a,match,0.5683999061584473,imagebind,winter2012/e1
3,bat,landmark,a,a,match,0.3252530097961426,imagebind,winter2012/e1
4,milk bottle,landmark,a,a,match,0.8880562782287598,imagebind,winter2012/e1
5,axe,landmark,a,a,match,0.7879661917686462,imagebind,winter2012/e1
6,beer bottle,landmark,a,a,match,0.34190991520881653,imagebind,winter2012/e1
7,guitar,landmark,a,a,match,0.7653379440307617,imagebind,winter2012/e1
8,violin,landmark,a,a,match,0.5709855556488037,imagebind,winter2012/e1
9,iPod,landmark,a,a,match,0.9238544702529907,imagebind,winter2012/e1
10,frisbee,landmark,a,a,match,0.9999905824661255,imagebind,winter2012/e1
11,shampoo bottle,landmark,a,a,match,0.993178129196167,imagebind,winter2012/e1
12,briefcase,landmark,a,a,match,0.998012900352478,imagebind,winter2012/e1
13,olive oil,landmark,a,a,match,0.008845532312989235,imagebind,winter2012/e1
14,exit sign,landmark,a,a,match,0.7961188554763794,imagebind,winter2012/e1
15,microphone,landmark,a,a,match,0.002560257213190198,imagebind,winter2012/e1
16,golf ball,landmark,a,a,match,0.808108925819397,imagebind,winter2012/e1
1,fire hydrant,prepositional,a,b,mismatch,0.69871586561203,imagebind,winter2012/e1
2,bike,prepositional,a,b,mismatch,0.05603322014212608,imagebind,winter2012/e1
3,bowling ball,prepositional,a,b,mismatch,0.4205038249492645,imagebind,winter2012/e1
4,chair,prepositional,a,b,mismatch,0.523094892501831,imagebind,winter2012/e1
5,police car,prepositional,a,b,mismatch,0.41159579157829285,imagebind,winter2012/e1
6,racing car,prepositional,a,b,mismatch,7.312342495424673e-05,imagebind,winter2012/e1
7,stop sign,prepositional,a,b,mismatch,0.10490962117910385,imagebind,winter2012/e1
8,no-smoking sign,prepositional,a,b,mismatch,0.3268490135669708,imagebind,winter2012/e1
9,lawn-mower,prepositional,a,b,mismatch,0.34746187925338745,imagebind,winter2012/e1
10,basketball,prepositional,a,b,mismatch,0.004705595783889294,imagebind,winter2012/e1
11,water dispenser,prepositional,a,b,mismatch,0.1439087688922882,imagebind,winter2012/e1
12,Harley Davidson,prepositional,a,b,mismatch,0.005558307748287916,imagebind,winter2012/e1
13,Coke can,prepositional,a,b,mismatch,0.3816187381744385,imagebind,winter2012/e1
14,sunflower,prepositional,a,b,mismatch,0.4537194073200226,imagebind,winter2012/e1
15,park bench,prepositional,a,b,mismatch,0.05951698124408722,imagebind,winter2012/e1
16,wheelchair,prepositional,a,b,mismatch,0.7113737463951111,imagebind,winter2012/e1
1,door,landmark,a,b,mismatch,0.7917795181274414,imagebind,winter2012/e1
2,cabinet,landmark,a,b,mismatch,0.43160009384155273,imagebind,winter2012/e1
3,bat,landmark,a,b,mismatch,0.6747469902038574,imagebind,winter2012/e1
4,milk bottle,landmark,a,b,mismatch,0.11194368451833725,imagebind,winter2012/e1
