item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
1,axe,,a,a,match,0.20875381647036795,ViT-B-32,muraki2021
2,bat,,a,a,match,0.20690153979349335,ViT-B-32,muraki2021
3,book,,a,a,match,0.231402788592163,ViT-B-32,muraki2021
4,bottle,,a,a,match,0.22302838841213712,ViT-B-32,muraki2021
5,bowl,,a,a,match,0.3030795731426562,ViT-B-32,muraki2021
6,broom,,a,a,match,0.18315962932242869,ViT-B-32,muraki2021
7,brush,,a,a,match,0.2100394494070239,ViT-B-32,muraki2021
8,crayon,,a,a,match,0.20808596033788174,ViT-B-32,muraki2021
9,decoration,,a,a,match,0.21401293768911134,ViT-B-32,muraki2021
10,flashlight,,a,a,match,0.24519656992234884,ViT-B-32,muraki2021
11,fire extinguisher,,a,a,match,0.2300349509984263,ViT-B-32,muraki2021
12,glass,,a,a,match,0.20797342201344704,ViT-B-32,muraki2021
13,guitar,,a,a,match,0.22066431045883572,ViT-B-32,muraki2021
14,gun,,a,a,match,0.2697968323679727,ViT-B-32,muraki2021
15,iron,,a,a,match,0.21555265932735868,ViT-B-32,muraki2021
16,key,,a,a,match,0.22487585939050214,ViT-B-32,muraki2021
17,nail,,a,a,match,0.2502531552354008,ViT-B-32,muraki2021
18,pen,,a,a,match,0.23080085436021025,ViT-B-32,muraki2021
19,pencil,,a,a,match,0.24379056835907953,ViT-B-32,muraki2021
20,plate,,a,a,match,0.24888392580522078,ViT-B-32,muraki2021
21,salt shaker,,a,a,match,0.2221492429166022,ViT-B-32,muraki2021
22,pair of scissors,,a,a,match,0.18922156185200345,ViT-B-32,muraki2021
23,screw,,a,a,match,0.1974300617582534,ViT-B-32,muraki2021
24,wheel,,a,a,match,0.22498745929582964,ViT-B-32,muraki2021
1,axe,,a,b,mismatch,0.251766574799023,ViT-B-32,muraki2021
2,bat,,a,b,mismatch,0.19202954715324239,ViT-B-32,muraki2021
3,book,,a,b,mismatch,0.25047588716862923,ViT-B-32,muraki2021
4,bottle,,a,b,mismatch,0.253701721404328,ViT-B-32,muraki2021
5,bowl,,a,b,mismatch,0.2543789648432806,ViT-B-32,muraki2021
6,broom,,a,b,mismatch,0.19074286717468647,ViT-B-32,muraki2021
7,brush,,a,b,mismatch,0.21261366754826505,ViT-B-32,muraki2021
8,crayon,,a,b,mismatch,0.21018963835674198,ViT-B-32,muraki2021
9,decoration,,a,b,mismatch,0.1922310791359101,ViT-B-32,muraki2021
10,flashlight,,a,b,mismatch,0.24328484027876862,ViT-B-32,muraki2021
11,fire extinguisher,,a,b,mismatch,0.2373019229458806,ViT-B-32,muraki2021
12,glass,,a,b,mismatch,0.2602710679291429,ViT-B-32,muraki2021
13,guitar,,a,b,mismatch,0.22982248333441113,ViT-B-32,muraki2021
14,gun,,a,b,mismatch,0.2269695794931128,ViT-B-32,muraki2021
15,iron,,a,b,mismatch,0.21508479569768013,ViT-B-32,muraki2021
16,key,,a,b,mismatch,0.23251989228932513,ViT-B-32,muraki2021
17,nail,,a,b,mismatch,0.22269839805976932,ViT-B-32,muraki2021
18,pen,,a,b,mismatch,0.22747303085903314,ViT-B-32,muraki2021
19,pencil,,a,b,mismatch,0.22909995623798063,ViT-B-32,muraki2021
20,plate,,a,b,mismatch,0.20542917686734163,ViT-B-32,muraki2021
21,salt shaker,,a,b,mismatch,0.22809206112972502,ViT-B-32,muraki2021
22,pair of scissors,,a,b,mismatch,0.20978989277926408,ViT-B-32,muraki2021
23,screw,,a,b,mismatch,0.22222198170482477,ViT-B-32,muraki2021
