item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
23,screw,,a,b,mismatch,0.6104776786832431,ViT-L-14-336,muraki2021
24,wheel,,a,b,mismatch,0.6302656827006999,ViT-L-14-336,muraki2021
1,axe,,b,b,match,0.7330312957374492,ViT-L-14-336,muraki2021
2,bat,,b,b,match,0.8101781562121112,ViT-L-14-336,muraki2021
3,book,,b,b,match,0.8488910026938971,ViT-L-14-336,muraki2021
4,bottle,,b,b,match,0.6689830692917497,ViT-L-14-336,muraki2021
5,bowl,,b,b,match,0.7219984658337903,ViT-L-14-336,muraki2021
6,broom,,b,b,match,0.7268061082109074,ViT-L-14-336,muraki2021
7,brush,,b,b,match,0.7463755845882503,ViT-L-14-336,muraki2021
8,crayon,,b,b,match,0.5537182591618144,ViT-L-14-336,muraki2021
9,decoration,,b,b,match,0.6642065045424848,ViT-L-14-336,muraki2021
10,flashlight,,b,b,match,0.7464596106840101,ViT-L-14-336,muraki2021
11,fire extinguisher,,b,b,match,0.7806259352111975,ViT-L-14-336,muraki2021
12,glass,,b,b,match,0.6428480825084938,ViT-L-14-336,muraki2021
13,guitar,,b,b,match,0.6046001760940883,ViT-L-14-336,muraki2021
14,gun,,b,b,match,0.7603081811181084,ViT-L-14-336,muraki2021
15,iron,,b,b,match,0.6907338088076954,ViT-L-14-336,muraki2021
16,key,,b,b,match,0.7217387257305635,ViT-L-14-336,muraki2021
17,nail,,b,b,match,0.8322964934096588,ViT-L-14-336,muraki2021
18,pen,,b,b,match,0.762082415641387,ViT-L-14-336,muraki2021
19,pencil,,b,b,match,0.7173167433900521,ViT-L-14-336,muraki2021
20,plate,,b,b,match,0.694484465674126,ViT-L-14-336,muraki2021
21,salt shaker,,b,b,match,0.7752325237564845,ViT-L-14-336,muraki2021
22,pair of scissors,,b,b,match,0.46907189949406325,ViT-L-14-336,muraki2021
23,screw,,b,b,match,0.6287723851421124,ViT-L-14-336,muraki2021
24,wheel,,b,b,match,0.7091820699018074,ViT-L-14-336,muraki2021
1,axe,,b,a,mismatch,0.727467967703981,ViT-L-14-336,muraki2021
2,bat,,b,a,mismatch,0.7512067116047216,ViT-L-14-336,muraki2021
3,book,,b,a,mismatch,0.8559789010712502,ViT-L-14-336,muraki2021
4,bottle,,b,a,mismatch,0.6813129174934734,ViT-L-14-336,muraki2021
5,bowl,,b,a,mismatch,0.7472153992753254,ViT-L-14-336,muraki2021
6,broom,,b,a,mismatch,0.7447717369248128,ViT-L-14-336,muraki2021
7,brush,,b,a,mismatch,0.7602449723965663,ViT-L-14-336,muraki2021
8,crayon,,b,a,mismatch,0.5730810126645737,ViT-L-14-336,muraki2021
9,decoration,,b,a,mismatch,0.6523301736508855,ViT-L-14-336,muraki2021
10,flashlight,,b,a,mismatch,0.7699668081860248,ViT-L-14-336,muraki2021
11,fire extinguisher,,b,a,mismatch,0.769686943274041,ViT-L-14-336,muraki2021
12,glass,,b,a,mismatch,0.6517113086639629,ViT-L-14-336,muraki2021
13,guitar,,b,a,mismatch,0.6180069620877388,ViT-L-14-336,muraki2021
14,gun,,b,a,mismatch,0.7909557185049408,ViT-L-14-336,muraki2021
15,iron,,b,a,mismatch,0.676018731617991,ViT-L-14-336,muraki2021
16,key,,b,a,mismatch,0.7200657706611093,ViT-L-14-336,muraki2021
17,nail,,b,a,mismatch,0.8369299974830575,ViT-L-14-336,muraki2021
18,pen,,b,a,mismatch,0.7662998796600865,ViT-L-14-336,muraki2021
19,pencil,,b,a,mismatch,0.7368861440375148,ViT-L-14-336,muraki2021
20,plate,,b,a,mismatch,0.7354563567964768,ViT-L-14-336,muraki2021
21,salt shaker,,b,a,mismatch,0.7992682426989998,ViT-L-14-336,muraki2021
22,pair of scissors,,b,a,mismatch,0.45531895494037833,ViT-L-14-336,muraki2021
23,screw,,b,a,mismatch,0.6327871017903809,ViT-L-14-336,muraki2021
24,wheel,,b,a,mismatch,0.7074270733229915,ViT-L-14-336,muraki2021
