item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
1,axe,,a,a,match,0.26150416422106826,ViT-L-14-336,muraki2021
2,bat,,a,a,match,0.19091745701299334,ViT-L-14-336,muraki2021
3,book,,a,a,match,0.26448385621294135,ViT-L-14-336,muraki2021
4,bottle,,a,a,match,0.2517761697144949,ViT-L-14-336,muraki2021
5,bowl,,a,a,match,0.2883047083967656,ViT-L-14-336,muraki2021
6,broom,,a,a,match,0.1855004588781597,ViT-L-14-336,muraki2021
7,brush,,a,a,match,0.24345433012857165,ViT-L-14-336,muraki2021
8,crayon,,a,a,match,0.20053283506219544,ViT-L-14-336,muraki2021
9,decoration,,a,a,match,0.20488757148926606,ViT-L-14-336,muraki2021
10,flashlight,,a,a,match,0.22523331095495613,ViT-L-14-336,muraki2021
11,fire extinguisher,,a,a,match,0.20278446139894968,ViT-L-14-336,muraki2021
12,glass,,a,a,match,0.2359381096650488,ViT-L-14-336,muraki2021
13,guitar,,a,a,match,0.24394014625821536,ViT-L-14-336,muraki2021
14,gun,,a,a,match,0.22912802091442497,ViT-L-14-336,muraki2021
15,iron,,a,a,match,0.2057673921159604,ViT-L-14-336,muraki2021
16,key,,a,a,match,0.27152508077626836,ViT-L-14-336,muraki2021
17,nail,,a,a,match,0.22010242510892208,ViT-L-14-336,muraki2021
18,pen,,a,a,match,0.20632122343103776,ViT-L-14-336,muraki2021
19,pencil,,a,a,match,0.2150488904363318,ViT-L-14-336,muraki2021
20,plate,,a,a,match,0.22405952745676205,ViT-L-14-336,muraki2021
21,salt shaker,,a,a,match,0.2203984356788783,ViT-L-14-336,muraki2021
22,pair of scissors,,a,a,match,0.2746966884485773,ViT-L-14-336,muraki2021
23,screw,,a,a,match,0.24075332058558285,ViT-L-14-336,muraki2021
24,wheel,,a,a,match,0.2168049485407887,ViT-L-14-336,muraki2021
1,axe,,a,b,mismatch,0.258469681273787,ViT-L-14-336,muraki2021
2,bat,,a,b,mismatch,0.1672636119521964,ViT-L-14-336,muraki2021
