item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
35,airplane,original,a,a,match,0.36024895310401917,bridgetower,pecher2006
53,apple,original,a,a,match,0.2692939043045044,bridgetower,pecher2006
1,apple pie,new,a,a,match,0.8778347969055176,bridgetower,pecher2006
21,avocado,new new,a,a,match,0.9889968633651733,bridgetower,pecher2006
39,balloon,original,a,a,match,0.02185351587831974,bridgetower,pecher2006
32,banana,new new,a,a,match,0.5651410222053528,bridgetower,pecher2006
47,book,original,a,a,match,0.498653769493103,bridgetower,pecher2006
40,bread,original,a,a,match,0.08596238493919373,bridgetower,pecher2006
12,carrot,new,a,a,match,0.713286280632019,bridgetower,pecher2006
28,cheesecake,new new,a,a,match,0.09243886172771454,bridgetower,pecher2006
36,chicken,original,a,a,match,0.6419955492019653,bridgetower,pecher2006
54,cigarette,original,a,a,match,0.7105240821838379,bridgetower,pecher2006
7,coat,new,a,a,match,0.1730978935956955,bridgetower,pecher2006
55,corn,original,a,a,match,0.96481853723526,bridgetower,pecher2006
18,cucumber,new,a,a,match,0.05271846055984497,bridgetower,pecher2006
56,eagle,original,a,a,match,0.4801137447357178,bridgetower,pecher2006
41,egg,original,a,a,match,0.545625627040863,bridgetower,pecher2006
48,fish,original,a,a,match,0.9565615057945251,bridgetower,pecher2006
22,frog,new new,a,a,match,0.5369170308113098,bridgetower,pecher2006
13,garbage bag,new,a,a,match,0.31330034136772156,bridgetower,pecher2006
14,goose,new,a,a,match,0.4989522695541382,bridgetower,pecher2006
37,hockey,original,a,a,match,0.40763264894485474,bridgetower,pecher2006
2,horse,new,a,a,match,0.36440399289131165,bridgetower,pecher2006
29,hose,new new,a,a,match,0.950534999370575,bridgetower,pecher2006
15,ice,new,a,a,match,0.8334510922431946,bridgetower,pecher2006
33,ketchup,new new,a,a,match,0.4385673701763153,bridgetower,pecher2006
19,lamp,new,a,a,match,0.14247477054595947,bridgetower,pecher2006
49,lemon,original,a,a,match,0.8464230895042419,bridgetower,pecher2006
38,lime,original,a,a,match,0.6755141019821167,bridgetower,pecher2006
57,lobster,original,a,a,match,0.7942194938659668,bridgetower,pecher2006
20,map,new,a,a,match,0.19113999605178833,bridgetower,pecher2006
8,match,new,a,a,match,0.49520617723464966,bridgetower,pecher2006
42,mushroom,original,a,a,match,0.9951249957084656,bridgetower,pecher2006
43,newspaper,original,a,a,match,0.5274029970169067,bridgetower,pecher2006
50,onion,original,a,a,match,0.4764542579650879,bridgetower,pecher2006
9,owl,new,a,a,match,0.15940189361572266,bridgetower,pecher2006
23,paint,new new,a,a,match,0.022166816517710686,bridgetower,pecher2006
44,pineapple,original,a,a,match,0.6879129409790039,bridgetower,pecher2006
10,pumpkin,new,a,a,match,0.4298958480358124,bridgetower,pecher2006
45,sailboat,original,a,a,match,0.6325604915618896,bridgetower,pecher2006
3,scarf,new,a,a,match,0.7136465907096863,bridgetower,pecher2006
58,shirt,original,a,a,match,0.7451449632644653,bridgetower,pecher2006
4,shoelace,new,a,a,match,0.7781245708465576,bridgetower,pecher2006
30,soap,new new,a,a,match,0.7634087204933167,bridgetower,pecher2006
59,spaghetti,original,a,a,match,0.020681874826550484,bridgetower,pecher2006
11,squid,new,a,a,match,0.9884759187698364,bridgetower,pecher2006
5,staple,new,a,a,match,0.590940535068512,bridgetower,pecher2006
26,sugar,new new,a,a,match,0.006804256699979305,bridgetower,pecher2006
16,swiss knife,new,a,a,match,0.6915603876113892,bridgetower,pecher2006
31,tape,new new,a,a,match,0.030385822057724,bridgetower,pecher2006
27,tinfoil,new new,a,a,match,0.1947495937347412,bridgetower,pecher2006
60,tissue,original,a,a,match,0.2208150029182434,bridgetower,pecher2006
46,tomato,original,a,a,match,0.6662514805793762,bridgetower,pecher2006
51,towel,original,a,a,match,0.047328319400548935,bridgetower,pecher2006
17,umbrella,new,a,a,match,0.9513230919837952,bridgetower,pecher2006
24,walnut,new new,a,a,match,0.4209195673465729,bridgetower,pecher2006
52,watermelon,original,a,a,match,0.586584210395813,bridgetower,pecher2006
6,wheat,new,a,a,match,0.6641204357147217,bridgetower,pecher2006
34,wool,new new,a,a,match,0.5940239429473877,bridgetower,pecher2006
25,zodiac,new new,a,a,match,0.18677984178066254,bridgetower,pecher2006
35,airplane,original,a,b,mismatch,0.6397510766983032,bridgetower,pecher2006
53,apple,original,a,b,mismatch,0.7307060956954956,bridgetower,pecher2006
1,apple pie,new,a,b,mismatch,0.12216518819332123,bridgetower,pecher2006
21,avocado,new new,a,b,mismatch,0.011003141291439533,bridgetower,pecher2006
39,balloon,original,a,b,mismatch,0.978146493434906,bridgetower,pecher2006
32,banana,new new,a,b,mismatch,0.4348589777946472,bridgetower,pecher2006
47,book,original,a,b,mismatch,0.501346230506897,bridgetower,pecher2006
40,bread,original,a,b,mismatch,0.9140376448631287,bridgetower,pecher2006
12,carrot,new,a,b,mismatch,0.28671377897262573,bridgetower,pecher2006
28,cheesecake,new new,a,b,mismatch,0.907561182975769,bridgetower,pecher2006
36,chicken,original,a,b,mismatch,0.3580043911933899,bridgetower,pecher2006
54,cigarette,original,a,b,mismatch,0.2894759178161621,bridgetower,pecher2006
7,coat,new,a,b,mismatch,0.8269020318984985,bridgetower,pecher2006
55,corn,original,a,b,mismatch,0.035181473940610886,bridgetower,pecher2006
18,cucumber,new,a,b,mismatch,0.947281539440155,bridgetower,pecher2006
56,eagle,original,a,b,mismatch,0.5198861956596375,bridgetower,pecher2006
41,egg,original,a,b,mismatch,0.4543743133544922,bridgetower,pecher2006
48,fish,original,a,b,mismatch,0.04343857616186142,bridgetower,pecher2006
22,frog,new new,a,b,mismatch,0.4630829691886902,bridgetower,pecher2006
