item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
35,airplane,original,a,a,match,0.3005615770816803,vilt,pecher2006
53,apple,original,a,a,match,0.989291250705719,vilt,pecher2006
1,apple pie,new,a,a,match,0.6800696849822998,vilt,pecher2006
21,avocado,new new,a,a,match,0.9879145622253418,vilt,pecher2006
39,balloon,original,a,a,match,0.06290253251791,vilt,pecher2006
32,banana,new new,a,a,match,0.9929232597351074,vilt,pecher2006
47,book,original,a,a,match,0.9999974966049194,vilt,pecher2006
40,bread,original,a,a,match,0.003167643677443266,vilt,pecher2006
12,carrot,new,a,a,match,0.9991601705551147,vilt,pecher2006
28,cheesecake,new new,a,a,match,0.14563608169555664,vilt,pecher2006
36,chicken,original,a,a,match,0.9999969005584717,vilt,pecher2006
54,cigarette,original,a,a,match,0.9978795051574707,vilt,pecher2006
7,coat,new,a,a,match,0.27482324838638306,vilt,pecher2006
55,corn,original,a,a,match,0.09427651017904282,vilt,pecher2006
18,cucumber,new,a,a,match,0.9840341806411743,vilt,pecher2006
56,eagle,original,a,a,match,0.6088918447494507,vilt,pecher2006
41,egg,original,a,a,match,0.7094516754150391,vilt,pecher2006
48,fish,original,a,a,match,0.9999926090240479,vilt,pecher2006
22,frog,new new,a,a,match,0.550305962562561,vilt,pecher2006
13,garbage bag,new,a,a,match,8.183109457604587e-05,vilt,pecher2006
14,goose,new,a,a,match,0.8993268609046936,vilt,pecher2006
37,hockey,original,a,a,match,0.9758689999580383,vilt,pecher2006
2,horse,new,a,a,match,0.9774903655052185,vilt,pecher2006
29,hose,new new,a,a,match,3.849676431855187e-05,vilt,pecher2006
15,ice,new,a,a,match,0.9974791407585144,vilt,pecher2006
33,ketchup,new new,a,a,match,0.03258877992630005,vilt,pecher2006
19,lamp,new,a,a,match,0.03140405938029289,vilt,pecher2006
49,lemon,original,a,a,match,0.6521070003509521,vilt,pecher2006
38,lime,original,a,a,match,0.44057929515838623,vilt,pecher2006
57,lobster,original,a,a,match,0.9943599104881287,vilt,pecher2006
20,map,new,a,a,match,0.9726066589355469,vilt,pecher2006
8,match,new,a,a,match,0.960239827632904,vilt,pecher2006
42,mushroom,original,a,a,match,0.9999990463256836,vilt,pecher2006
43,newspaper,original,a,a,match,0.11944413930177689,vilt,pecher2006
50,onion,original,a,a,match,0.9012861251831055,vilt,pecher2006
9,owl,new,a,a,match,0.4695696234703064,vilt,pecher2006
23,paint,new new,a,a,match,0.9678632020950317,vilt,pecher2006
44,pineapple,original,a,a,match,1.0,vilt,pecher2006
10,pumpkin,new,a,a,match,0.6853432059288025,vilt,pecher2006
45,sailboat,original,a,a,match,0.2745498716831207,vilt,pecher2006
3,scarf,new,a,a,match,0.9881507158279419,vilt,pecher2006
58,shirt,original,a,a,match,0.5949607491493225,vilt,pecher2006
4,shoelace,new,a,a,match,0.33038759231567383,vilt,pecher2006
30,soap,new new,a,a,match,0.008623954840004444,vilt,pecher2006
59,spaghetti,original,a,a,match,2.5584073227946647e-05,vilt,pecher2006
11,squid,new,a,a,match,0.9998832941055298,vilt,pecher2006
5,staple,new,a,a,match,0.001709652948193252,vilt,pecher2006
26,sugar,new new,a,a,match,0.6893738508224487,vilt,pecher2006
16,swiss knife,new,a,a,match,0.0064886510372161865,vilt,pecher2006
31,tape,new new,a,a,match,0.8690034747123718,vilt,pecher2006
27,tinfoil,new new,a,a,match,7.973829633556306e-05,vilt,pecher2006
60,tissue,original,a,a,match,0.15072394907474518,vilt,pecher2006
46,tomato,original,a,a,match,0.9999973773956299,vilt,pecher2006
51,towel,original,a,a,match,0.9961347579956055,vilt,pecher2006
17,umbrella,new,a,a,match,3.609218083511223e-06,vilt,pecher2006
24,walnut,new new,a,a,match,0.7717607021331787,vilt,pecher2006
52,watermelon,original,a,a,match,0.07850860059261322,vilt,pecher2006
6,wheat,new,a,a,match,0.9995724558830261,vilt,pecher2006
34,wool,new new,a,a,match,0.9997057318687439,vilt,pecher2006
25,zodiac,new new,a,a,match,0.012553670443594456,vilt,pecher2006
35,airplane,original,a,b,mismatch,0.6994383931159973,vilt,pecher2006
53,apple,original,a,b,mismatch,0.010708720423281193,vilt,pecher2006
1,apple pie,new,a,b,mismatch,0.3199303448200226,vilt,pecher2006
21,avocado,new new,a,b,mismatch,0.0120853865519166,vilt,pecher2006
39,balloon,original,a,b,mismatch,0.9370974898338318,vilt,pecher2006
32,banana,new new,a,b,mismatch,0.007076773326843977,vilt,pecher2006
47,book,original,a,b,mismatch,2.5273609480791492e-06,vilt,pecher2006
40,bread,original,a,b,mismatch,0.9968323111534119,vilt,pecher2006
12,carrot,new,a,b,mismatch,0.0008398231584578753,vilt,pecher2006
28,cheesecake,new new,a,b,mismatch,0.8543639183044434,vilt,pecher2006
36,chicken,original,a,b,mismatch,3.0952510314818937e-06,vilt,pecher2006
54,cigarette,original,a,b,mismatch,0.0021205029916018248,vilt,pecher2006
7,coat,new,a,b,mismatch,0.7251767516136169,vilt,pecher2006
55,corn,original,a,b,mismatch,0.9057234525680542,vilt,pecher2006
18,cucumber,new,a,b,mismatch,0.015965765342116356,vilt,pecher2006
56,eagle,original,a,b,mismatch,0.3911081552505493,vilt,pecher2006
41,egg,original,a,b,mismatch,0.29054829478263855,vilt,pecher2006
48,fish,original,a,b,mismatch,7.44243016015389e-06,vilt,pecher2006
22,frog,new new,a,b,mismatch,0.44969403743743896,vilt,pecher2006
13,garbage bag,new,a,b,mismatch,0.9999181032180786,vilt,pecher2006
14,goose,new,a,b,mismatch,0.10067310184240341,vilt,pecher2006
37,hockey,original,a,b,mismatch,0.024130944162607193,vilt,pecher2006
2,horse,new,a,b,mismatch,0.022509640082716942,vilt,pecher2006
29,hose,new new,a,b,mismatch,0.9999614953994751,vilt,pecher2006
15,ice,new,a,b,mismatch,0.0025209025479853153,vilt,pecher2006
33,ketchup,new new,a,b,mismatch,0.9674111604690552,vilt,pecher2006
19,lamp,new,a,b,mismatch,0.9685958623886108,vilt,pecher2006
49,lemon,original,a,b,mismatch,0.3478929400444031,vilt,pecher2006
38,lime,original,a,b,mismatch,0.5594207048416138,vilt,pecher2006
57,lobster,original,a,b,mismatch,0.005640137940645218,vilt,pecher2006
20,map,new,a,b,mismatch,0.02739338018000126,vilt,pecher2006
8,match,new,a,b,mismatch,0.03976018354296684,vilt,pecher2006
42,mushroom,original,a,b,mismatch,9.99877784124692e-07,vilt,pecher2006
43,newspaper,original,a,b,mismatch,0.8805558085441589,vilt,pecher2006
50,onion,original,a,b,mismatch,0.09871385246515274,vilt,pecher2006
9,owl,new,a,b,mismatch,0.5304303765296936,vilt,pecher2006
23,paint,new new,a,b,mismatch,0.03213683143258095,vilt,pecher2006
44,pineapple,original,a,b,mismatch,1.2500288582018015e-09,vilt,pecher2006
10,pumpkin,new,a,b,mismatch,0.31465673446655273,vilt,pecher2006
45,sailboat,original,a,b,mismatch,0.7254500985145569,vilt,pecher2006
3,scarf,new,a,b,mismatch,0.01184927299618721,vilt,pecher2006
58,shirt,original,a,b,mismatch,0.4050392508506775,vilt,pecher2006
4,shoelace,new,a,b,mismatch,0.6696124076843262,vilt,pecher2006
30,soap,new new,a,b,mismatch,0.9913761019706726,vilt,pecher2006
59,spaghetti,original,a,b,mismatch,0.9999743700027466,vilt,pecher2006
11,squid,new,a,b,mismatch,0.00011670703679556027,vilt,pecher2006
5,staple,new,a,b,mismatch,0.9982903599739075,vilt,pecher2006
26,sugar,new new,a,b,mismatch,0.3106260895729065,vilt,pecher2006
16,swiss knife,new,a,b,mismatch,0.9935113787651062,vilt,pecher2006
31,tape,new new,a,b,mismatch,0.1309964805841446,vilt,pecher2006
27,tinfoil,new new,a,b,mismatch,0.9999202489852905,vilt,pecher2006
60,tissue,original,a,b,mismatch,0.849276065826416,vilt,pecher2006
46,tomato,original,a,b,mismatch,2.6328984858992044e-06,vilt,pecher2006
51,towel,original,a,b,mismatch,0.0038652706425637007,vilt,pecher2006
17,umbrella,new,a,b,mismatch,0.9999964237213135,vilt,pecher2006
24,walnut,new new,a,b,mismatch,0.22823932766914368,vilt,pecher2006
52,watermelon,original,a,b,mismatch,0.9214913845062256,vilt,pecher2006
6,wheat,new,a,b,mismatch,0.00042758212657645345,vilt,pecher2006
34,wool,new new,a,b,mismatch,0.00029419796192087233,vilt,pecher2006
25,zodiac,new new,a,b,mismatch,0.9874463081359863,vilt,pecher2006
35,airplane,original,b,b,match,0.49931466579437256,vilt,pecher2006
53,apple,original,b,b,match,0.10654956102371216,vilt,pecher2006
1,apple pie,new,b,b,match,0.4780803322792053,vilt,pecher2006
21,avocado,new new,b,b,match,0.010239975526928902,vilt,pecher2006
39,balloon,original,b,b,match,0.9986763596534729,vilt,pecher2006
32,banana,new new,b,b,match,0.07125992327928543,vilt,pecher2006
47,book,original,b,b,match,0.001847767154686153,vilt,pecher2006
40,bread,original,b,b,match,0.9988253712654114,vilt,pecher2006
12,carrot,new,b,b,match,0.9952090382575989,vilt,pecher2006
28,cheesecake,new new,b,b,match,0.917931318283081,vilt,pecher2006
36,chicken,original,b,b,match,0.0004023091751150787,vilt,pecher2006
54,cigarette,original,b,b,match,0.007493145298212767,vilt,pecher2006
7,coat,new,b,b,match,0.622887909412384,vilt,pecher2006
55,corn,original,b,b,match,0.9950909614562988,vilt,pecher2006
18,cucumber,new,b,b,match,0.8020845055580139,vilt,pecher2006
56,eagle,original,b,b,match,0.9220665097236633,vilt,pecher2006
41,egg,original,b,b,match,0.9289015531539917,vilt,pecher2006
48,fish,original,b,b,match,0.0006904796464368701,vilt,pecher2006
22,frog,new new,b,b,match,0.8437820672988892,vilt,pecher2006
13,garbage bag,new,b,b,match,0.9999135732650757,vilt,pecher2006
14,goose,new,b,b,match,0.7543802857398987,vilt,pecher2006
37,hockey,original,b,b,match,0.2875197231769562,vilt,pecher2006
2,horse,new,b,b,match,0.09876630455255508,vilt,pecher2006
29,hose,new new,b,b,match,0.9954513907432556,vilt,pecher2006
15,ice,new,b,b,match,0.7143058776855469,vilt,pecher2006
33,ketchup,new new,b,b,match,0.9581637978553772,vilt,pecher2006
19,lamp,new,b,b,match,0.9946164488792419,vilt,pecher2006
49,lemon,original,b,b,match,0.9883840084075928,vilt,pecher2006
38,lime,original,b,b,match,0.7100558280944824,vilt,pecher2006
57,lobster,original,b,b,match,0.005493328906595707,vilt,pecher2006
20,map,new,b,b,match,0.9595534205436707,vilt,pecher2006
8,match,new,b,b,match,0.16481490433216095,vilt,pecher2006
42,mushroom,original,b,b,match,0.011865705251693726,vilt,pecher2006
43,newspaper,original,b,b,match,0.27500128746032715,vilt,pecher2006
50,onion,original,b,b,match,0.10918816924095154,vilt,pecher2006
9,owl,new,b,b,match,0.9942469000816345,vilt,pecher2006
23,paint,new new,b,b,match,0.6678003072738647,vilt,pecher2006
