item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
35,airplane,original,a,a,match,0.00108653015922755,imagebind,pecher2006
53,apple,original,a,a,match,0.9999364614486694,imagebind,pecher2006
1,apple pie,new,a,a,match,0.9951063394546509,imagebind,pecher2006
21,avocado,new new,a,a,match,0.9999990463256836,imagebind,pecher2006
39,balloon,original,a,a,match,0.01955941878259182,imagebind,pecher2006
32,banana,new new,a,a,match,0.9999994039535522,imagebind,pecher2006
47,book,original,a,a,match,0.00411952892318368,imagebind,pecher2006
40,bread,original,a,a,match,0.6714764833450317,imagebind,pecher2006
12,carrot,new,a,a,match,0.9999847412109375,imagebind,pecher2006
28,cheesecake,new new,a,a,match,0.0001761828170856461,imagebind,pecher2006
36,chicken,original,a,a,match,0.792604386806488,imagebind,pecher2006
54,cigarette,original,a,a,match,0.06038486585021019,imagebind,pecher2006
7,coat,new,a,a,match,1.3001200386497658e-05,imagebind,pecher2006
55,corn,original,a,a,match,0.9999998807907104,imagebind,pecher2006
18,cucumber,new,a,a,match,0.9999814033508301,imagebind,pecher2006
56,eagle,original,a,a,match,0.7715373635292053,imagebind,pecher2006
41,egg,original,a,a,match,0.5437359809875488,imagebind,pecher2006
48,fish,original,a,a,match,0.9982099533081055,imagebind,pecher2006
22,frog,new new,a,a,match,0.22153186798095703,imagebind,pecher2006
13,garbage bag,new,a,a,match,0.005867184605449438,imagebind,pecher2006
14,goose,new,a,a,match,0.17077739536762238,imagebind,pecher2006
37,hockey,original,a,a,match,0.9408135414123535,imagebind,pecher2006
2,horse,new,a,a,match,0.894650936126709,imagebind,pecher2006
29,hose,new new,a,a,match,0.9929792284965515,imagebind,pecher2006
15,ice,new,a,a,match,0.9989292025566101,imagebind,pecher2006
33,ketchup,new new,a,a,match,0.03431094437837601,imagebind,pecher2006
19,lamp,new,a,a,match,0.9850627183914185,imagebind,pecher2006
49,lemon,original,a,a,match,0.754101037979126,imagebind,pecher2006
