item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
35,airplane,original,a,a,match,0.24684515398470674,ViT-B-32,pecher2006
53,apple,original,a,a,match,0.2831213090102245,ViT-B-32,pecher2006
1,apple pie,new,a,a,match,0.24445659155826005,ViT-B-32,pecher2006
21,avocado,new new,a,a,match,0.29132912740555006,ViT-B-32,pecher2006
39,balloon,original,a,a,match,0.23628966367823023,ViT-B-32,pecher2006
32,banana,new new,a,a,match,0.24463656274724488,ViT-B-32,pecher2006
47,book,original,a,a,match,0.21820228818233123,ViT-B-32,pecher2006
40,bread,original,a,a,match,0.2532145137527231,ViT-B-32,pecher2006
12,carrot,new,a,a,match,0.2270214260046175,ViT-B-32,pecher2006
28,cheesecake,new new,a,a,match,0.2149319901173562,ViT-B-32,pecher2006
36,chicken,original,a,a,match,0.26557658391810945,ViT-B-32,pecher2006
54,cigarette,original,a,a,match,0.22646539477245287,ViT-B-32,pecher2006
7,coat,new,a,a,match,0.22674467290239153,ViT-B-32,pecher2006
55,corn,original,a,a,match,0.2872086440117615,ViT-B-32,pecher2006
18,cucumber,new,a,a,match,0.22480460219368248,ViT-B-32,pecher2006
56,eagle,original,a,a,match,0.29979976651983176,ViT-B-32,pecher2006
41,egg,original,a,a,match,0.29417537433653185,ViT-B-32,pecher2006
48,fish,original,a,a,match,0.2512850013342167,ViT-B-32,pecher2006
22,frog,new new,a,a,match,0.2664443692972094,ViT-B-32,pecher2006
13,garbage bag,new,a,a,match,0.2675430635535583,ViT-B-32,pecher2006
14,goose,new,a,a,match,0.2835606447070189,ViT-B-32,pecher2006
37,hockey,original,a,a,match,0.28454273711835265,ViT-B-32,pecher2006
2,horse,new,a,a,match,0.2582460030339222,ViT-B-32,pecher2006
29,hose,new new,a,a,match,0.2779792349607053,ViT-B-32,pecher2006
15,ice,new,a,a,match,0.2542562057256923,ViT-B-32,pecher2006
33,ketchup,new new,a,a,match,0.1995444903694753,ViT-B-32,pecher2006
19,lamp,new,a,a,match,0.2655899541742581,ViT-B-32,pecher2006
49,lemon,original,a,a,match,0.24484833773477432,ViT-B-32,pecher2006
38,lime,original,a,a,match,0.2718802588068654,ViT-B-32,pecher2006
57,lobster,original,a,a,match,0.2742554153270891,ViT-B-32,pecher2006
20,map,new,a,a,match,0.24249879635921712,ViT-B-32,pecher2006
8,match,new,a,a,match,0.1838748928090005,ViT-B-32,pecher2006
42,mushroom,original,a,a,match,0.2745857471784402,ViT-B-32,pecher2006
43,newspaper,original,a,a,match,0.29334743387287476,ViT-B-32,pecher2006
50,onion,original,a,a,match,0.25573213784632864,ViT-B-32,pecher2006
9,owl,new,a,a,match,0.2899072684512629,ViT-B-32,pecher2006
23,paint,new new,a,a,match,0.257832734164235,ViT-B-32,pecher2006
44,pineapple,original,a,a,match,0.2969966430372559,ViT-B-32,pecher2006
10,pumpkin,new,a,a,match,0.2867194987360735,ViT-B-32,pecher2006
45,sailboat,original,a,a,match,0.20646289849141042,ViT-B-32,pecher2006
3,scarf,new,a,a,match,0.26613800369932583,ViT-B-32,pecher2006
58,shirt,original,a,a,match,0.2323510442753569,ViT-B-32,pecher2006
4,shoelace,new,a,a,match,0.29347023507742453,ViT-B-32,pecher2006
30,soap,new new,a,a,match,0.26160343673364683,ViT-B-32,pecher2006
59,spaghetti,original,a,a,match,0.2518324214186787,ViT-B-32,pecher2006
11,squid,new,a,a,match,0.2811532325051247,ViT-B-32,pecher2006
5,staple,new,a,a,match,0.2575953863531266,ViT-B-32,pecher2006
26,sugar,new new,a,a,match,0.2518083859853687,ViT-B-32,pecher2006
16,swiss knife,new,a,a,match,0.24808882657513864,ViT-B-32,pecher2006
31,tape,new new,a,a,match,0.26376711893077487,ViT-B-32,pecher2006
27,tinfoil,new new,a,a,match,0.25445233673043255,ViT-B-32,pecher2006
60,tissue,original,a,a,match,0.25444999819601155,ViT-B-32,pecher2006
46,tomato,original,a,a,match,0.29360346468765486,ViT-B-32,pecher2006
51,towel,original,a,a,match,0.2577240434750482,ViT-B-32,pecher2006
17,umbrella,new,a,a,match,0.2382295495806639,ViT-B-32,pecher2006
24,walnut,new new,a,a,match,0.3005005334274524,ViT-B-32,pecher2006
52,watermelon,original,a,a,match,0.2493011228100056,ViT-B-32,pecher2006
6,wheat,new,a,a,match,0.28004613717940297,ViT-B-32,pecher2006
34,wool,new new,a,a,match,0.29635857375545127,ViT-B-32,pecher2006
25,zodiac,new new,a,a,match,0.18661444275031258,ViT-B-32,pecher2006
35,airplane,original,a,b,mismatch,0.2398089407558257,ViT-B-32,pecher2006
53,apple,original,a,b,mismatch,0.2545052093995134,ViT-B-32,pecher2006
1,apple pie,new,a,b,mismatch,0.1958064771846999,ViT-B-32,pecher2006
21,avocado,new new,a,b,mismatch,0.2037255188328594,ViT-B-32,pecher2006
39,balloon,original,a,b,mismatch,0.28918711840872,ViT-B-32,pecher2006
32,banana,new new,a,b,mismatch,0.18013751208450446,ViT-B-32,pecher2006
47,book,original,a,b,mismatch,0.1840078764730898,ViT-B-32,pecher2006
